Item_Id,vtex_sku_id,status
2066727,165144,Mapped
2066728,165143,Mapped
2066729,165142,Mapped
2066730,165141,Mapped
2066731,165232,Mapped
2066732,165286,Mapped
2066733,165284,Mapped
2066740,165795,Mapped
2066741,165796,Mapped
2066742,165409,Mapped
2066743,165486,Mapped
2066744,165484,Mapped
2066745,165495,Mapped
2066746,165494,Mapped
2066747,165493,Mapped
2066748,165492,Mapped
2066749,165491,Mapped
2066750,165490,Mapped
2066752,165994,Mapped
2066758,N/A,Unmapped
2067035,168799,Mapped
2067036,168800,Mapped
2067042,167462,Mapped
2067044,168258,Mapped
2067045,168578,Mapped
2067046,168259,Mapped
2067050,164987,Mapped
2067051,164762,Mapped
2067052,164759,Mapped
2067053,164757,Mapped
2067054,165020,Mapped
2067055,165023,Mapped
2067056,165892,Mapped
2067057,165890,Mapped
2067058,165891,Mapped
2067059,165022,Mapped
2067060,165512,Mapped
2067061,165513,Mapped
2067062,167463,Mapped
2067068,166547,Mapped
2067069,165797,Mapped
2067070,165995,Mapped
2067072,164975,Mapped
2067073,164974,Mapped
2067074,164973,Mapped
2067075,164972,Mapped
2067076,164971,Mapped
2067077,164970,Mapped
2067082,164797,Mapped
2067083,164796,Mapped
2067084,164795,Mapped
2067085,164794,Mapped
2067086,164793,Mapped
2067087,164792,Mapped
2067088,164791,Mapped
2067089,164790,Mapped
2067090,164788,Mapped
2067091,164787,Mapped
2067092,164789,Mapped
2067093,164786,Mapped
2067094,164785,Mapped
2067095,164784,Mapped
2067096,164954,Mapped
2067097,164953,Mapped
2067098,164952,Mapped
2067099,164951,Mapped
2067105,165006,Mapped
2067106,165005,Mapped
2067107,165004,Mapped
2067110,165001,Mapped
2067111,164999,Mapped
2067112,165000,Mapped
2067114,N/A,Unmapped
2067120,166293,Mapped
2067121,166294,Mapped
2067122,166295,Mapped
2067124,166296,Mapped
2067125,166297,Mapped
2067126,166298,Mapped
2067128,166299,Mapped
2067129,166305,Mapped
2067130,166300,Mapped
2067131,166301,Mapped
2067132,166302,Mapped
2067133,166303,Mapped
2067134,166304,Mapped
2067135,166306,Mapped
2067136,166307,Mapped
2067137,166308,Mapped
2067138,166309,Mapped
2067139,166310,Mapped
2067140,166311,Mapped
2067141,166312,Mapped
2067142,166313,Mapped
2067143,166314,Mapped
2067144,166315,Mapped
2067145,166316,Mapped
2067148,165503,Mapped
2067149,165140,Mapped
2067150,165139,Mapped
2067151,165138,Mapped
2067152,165137,Mapped
2067153,165136,Mapped
2067154,165135,Mapped
2067155,165134,Mapped
2067156,165133,Mapped
2067157,165131,Mapped
2067158,165132,Mapped
2067159,165130,Mapped
2067160,165129,Mapped
2067161,165128,Mapped
2067162,165127,Mapped
2067163,165125,Mapped
2067164,165126,Mapped
2067165,165124,Mapped
2067166,165122,Mapped
2067167,165123,Mapped
2067168,165121,Mapped
2067169,165120,Mapped
2067170,165119,Mapped
2067171,165118,Mapped
2067172,165502,Mapped
2067173,165501,Mapped
2067174,165117,Mapped
2067175,165116,Mapped
2067176,167465,Mapped
2067177,167466,Mapped
2067178,167467,Mapped
2067179,167468,Mapped
2067180,167469,Mapped
2067181,167470,Mapped
2067182,167471,Mapped
2067183,167472,Mapped
2067184,167473,Mapped
2067185,167474,Mapped
2067194,N/A,Unmapped
2067197,N/A,Unmapped
2067198,N/A,Unmapped
2067200,N/A,Unmapped
2067202,N/A,Unmapped
2067203,N/A,Unmapped
2067208,N/A,Unmapped
2067210,N/A,Unmapped
2067211,N/A,Unmapped
2067217,165296,Mapped
2067218,N/A,Unmapped
2067219,N/A,Unmapped
2067220,165309,Mapped
2067221,165306,Mapped
2067222,165308,Mapped
2067223,165307,Mapped
2067224,165304,Mapped
2067225,165305,Mapped
2067226,168801,Mapped
2067227,168802,Mapped
2067232,165705,Mapped
2067241,165311,Mapped
2067242,165316,Mapped
2067243,165317,Mapped
2067244,165310,Mapped
2067245,165364,Mapped
2067246,165363,Mapped
2067297,165556,Mapped
2067298,165553,Mapped
2067299,165552,Mapped
2067300,165551,Mapped
2067301,165550,Mapped
2067302,165549,Mapped
2067303,165547,Mapped
2067304,165548,Mapped
2067305,165546,Mapped
2067306,165715,Mapped
2067307,165741,Mapped
2067308,165714,Mapped
2067310,165785,Mapped
2067311,165787,Mapped
2067313,166336,Mapped
2067314,166338,Mapped
2067315,166340,Mapped
2067316,166339,Mapped
2067317,166341,Mapped
2067318,166342,Mapped
2067319,166343,Mapped
2067320,166344,Mapped
2067321,166345,Mapped
2067322,166346,Mapped
2067323,166347,Mapped
2067324,166348,Mapped
2067325,166349,Mapped
2067326,166350,Mapped
2067327,165826,Mapped
2067328,166275,Mapped
2067330,166351,Mapped
2067331,166352,Mapped
2067332,166353,Mapped
2067333,166354,Mapped
2067335,166355,Mapped
2067336,166356,Mapped
2067337,166357,Mapped
2067339,N/A,Unmapped
2067340,N/A,Unmapped
2067348,165875,Mapped
2067349,165874,Mapped
2067350,165873,Mapped
2067352,165871,Mapped
2067353,165870,Mapped
2067354,165910,Mapped
2067355,165908,Mapped
2067356,165907,Mapped
2067357,165909,Mapped
2067358,165906,Mapped
2067359,165904,Mapped
2067361,165905,Mapped
2067362,165903,Mapped
2067363,165902,Mapped
2067364,165900,Mapped
2067366,166548,Mapped
2067367,N/A,Unmapped
2067368,N/A,Unmapped
2067369,N/A,Unmapped
2067370,N/A,Unmapped
2067371,N/A,Unmapped
2067372,N/A,Unmapped
2067376,N/A,Unmapped
2067377,N/A,Unmapped
2067380,N/A,Unmapped
2067381,N/A,Unmapped
2067382,N/A,Unmapped
2067383,N/A,Unmapped
2067384,N/A,Unmapped
2067385,N/A,Unmapped
2067386,N/A,Unmapped
2067387,N/A,Unmapped
2067388,N/A,Unmapped
2067389,N/A,Unmapped
2067390,N/A,Unmapped
2067391,N/A,Unmapped
2067392,N/A,Unmapped
2067393,N/A,Unmapped
2067394,N/A,Unmapped
2067395,N/A,Unmapped
2067396,N/A,Unmapped
2067397,N/A,Unmapped
2067398,N/A,Unmapped
2067399,N/A,Unmapped
2067400,N/A,Unmapped
2067401,165992,Mapped
2067520,166023,Mapped
2067521,166024,Mapped
2067522,166022,Mapped
2067523,167395,Mapped
2067524,166020,Mapped
2067539,165279,Mapped
2067540,165115,Mapped
2067541,165114,Mapped
2067542,165113,Mapped
2067543,165112,Mapped
2067544,165111,Mapped
2067545,165110,Mapped
2067546,165109,Mapped
2067547,165108,Mapped
2067548,165107,Mapped
2067549,165106,Mapped
2067550,165105,Mapped
2067551,165104,Mapped
2067552,165103,Mapped
2067553,165101,Mapped
2067554,165102,Mapped
2067555,165100,Mapped
2067556,165099,Mapped
2067557,165098,Mapped
2067558,165097,Mapped
2067559,165096,Mapped
2067560,165095,Mapped
2067561,165094,Mapped
2067562,165093,Mapped
2067563,165092,Mapped
2067564,165091,Mapped
2067565,165090,Mapped
2067566,165089,Mapped
2067567,165088,Mapped
2067569,165289,Mapped
2067570,165288,Mapped
2067571,165778,Mapped
2067572,165527,Mapped
2067573,165779,Mapped
2067574,N/A,Unmapped
2067575,N/A,Unmapped
2067576,N/A,Unmapped
2067577,N/A,Unmapped
2067592,165788,Mapped
2067595,165790,Mapped
2067599,165452,Mapped
2067600,165451,Mapped
2067601,165450,Mapped
2067602,165449,Mapped
2067603,165448,Mapped
2067604,165447,Mapped
2067605,165446,Mapped
2067606,165445,Mapped
2067607,165444,Mapped
2067608,165443,Mapped
2067609,165442,Mapped
2067610,165441,Mapped
2067611,165440,Mapped
2067612,165487,Mapped
2067613,165542,Mapped
2067898,N/A,Unmapped
2067899,N/A,Unmapped
2067901,167733,Mapped
2067902,N/A,Unmapped
2067905,167940,Mapped
2067906,168261,Mapped
2067907,167734,Mapped
2067908,165710,Mapped
2067909,165721,Mapped
2067910,167735,Mapped
2067911,167736,Mapped
2067912,167741,Mapped
2067913,167737,Mapped
2067918,165736,Mapped
2067920,N/A,Unmapped
2067921,N/A,Unmapped
2067922,165742,Mapped
2067923,168262,Mapped
2067924,N/A,Unmapped
2067925,N/A,Unmapped
2067926,166845,Mapped
2067927,166846,Mapped
2067928,166847,Mapped
2067929,166848,Mapped
2067930,166849,Mapped
2067931,166850,Mapped
2067932,166851,Mapped
2067933,166852,Mapped
2067934,165780,Mapped
2067935,165821,Mapped
2067936,165830,Mapped
2067937,165869,Mapped
2067938,165886,Mapped
2067939,165885,Mapped
2067940,168215,Mapped
2067941,N/A,Unmapped
2067942,N/A,Unmapped
2067943,N/A,Unmapped
2067944,N/A,Unmapped
2067948,165866,Mapped
2067950,167476,Mapped
2067951,167477,Mapped
2067952,167478,Mapped
2067954,167479,Mapped
2067955,167480,Mapped
2067956,167481,Mapped
2067957,165991,Mapped
2067958,166019,Mapped
2067959,165990,Mapped
2067960,165989,Mapped
2067961,165988,Mapped
2068035,165033,Mapped
2068038,165087,Mapped
2068039,165086,Mapped
2068040,165085,Mapped
2068041,165084,Mapped
2068042,165083,Mapped
2068043,165082,Mapped
2068044,165081,Mapped
2068045,165080,Mapped
2068046,165079,Mapped
2068047,165078,Mapped
2068048,165077,Mapped
2068049,165076,Mapped
2068050,165075,Mapped
2068051,165074,Mapped
2068052,165073,Mapped
2068053,165072,Mapped
2068054,165071,Mapped
2068055,165070,Mapped
2068056,165069,Mapped
2068057,165068,Mapped
2068058,165067,Mapped
2068059,165066,Mapped
2068060,165065,Mapped
2068061,165064,Mapped
2068062,165063,Mapped
2068063,165062,Mapped
2068064,165061,Mapped
2068065,165060,Mapped
2068066,165059,Mapped
2068067,165058,Mapped
2068068,165057,Mapped
2068069,165056,Mapped
2068070,165055,Mapped
2068071,165054,Mapped
2068072,165053,Mapped
2068073,165052,Mapped
2068074,165051,Mapped
2068075,165050,Mapped
2068076,165049,Mapped
2068077,165048,Mapped
2068078,165047,Mapped
2068079,165045,Mapped
2068081,165528,Mapped
2068082,165529,Mapped
2068086,N/A,Unmapped
2068087,N/A,Unmapped
2068088,N/A,Unmapped
2068091,N/A,Unmapped
2068093,N/A,Unmapped
2068094,N/A,Unmapped
2068095,N/A,Unmapped
2068100,N/A,Unmapped
2068105,N/A,Unmapped
2068106,N/A,Unmapped
2068110,N/A,Unmapped
2068113,N/A,Unmapped
2068116,N/A,Unmapped
2068120,N/A,Unmapped
2068121,N/A,Unmapped
2068123,N/A,Unmapped
2068125,N/A,Unmapped
2068126,165283,Mapped
2068127,165282,Mapped
2068128,165295,Mapped
2068131,165285,Mapped
2068132,165300,Mapped
2068139,165530,Mapped
2068140,165531,Mapped
2068141,165532,Mapped
2068142,165533,Mapped
2068143,165534,Mapped
2068146,165319,Mapped
2068147,165315,Mapped
2068148,165313,Mapped
2068149,165314,Mapped
2068150,165312,Mapped
2068151,165318,Mapped
2068158,165360,Mapped
2068195,165414,Mapped
2068196,165413,Mapped
2068197,165412,Mapped
2068198,165411,Mapped
2068199,165437,Mapped
2068200,165436,Mapped
2068201,165435,Mapped
2068204,165406,Mapped
2068205,165410,Mapped
2068206,N/A,Unmapped
2068207,N/A,Unmapped
2068446,N/A,Unmapped
2068447,N/A,Unmapped
2068448,N/A,Unmapped
2068449,165749,Mapped
2068450,165756,Mapped
2068451,165834,Mapped
2068452,165832,Mapped
2068453,165833,Mapped
2068454,165827,Mapped
2068455,165822,Mapped
2068456,165835,Mapped
2068457,165824,Mapped
2068458,165823,Mapped
2068462,166358,Mapped
2068463,166359,Mapped
2068464,166360,Mapped
2068465,166361,Mapped
2068466,166362,Mapped
2068467,166363,Mapped
2068468,166364,Mapped
2068469,166366,Mapped
2068470,166365,Mapped
2068471,166367,Mapped
2068472,166368,Mapped
2068473,166369,Mapped
2068474,166544,Mapped
2068475,166370,Mapped
2068476,166371,Mapped
2068477,166373,Mapped
2068478,166372,Mapped
2068536,165359,Mapped
2068537,165358,Mapped
2068538,165357,Mapped
2068567,166265,Mapped
2068568,165402,Mapped
2068574,165439,Mapped
2068575,165438,Mapped
2068576,165421,Mapped
2068578,165424,Mapped
2068579,165422,Mapped
2068580,165434,Mapped
2068581,165433,Mapped
2068582,165432,Mapped
2068583,165431,Mapped
2068584,165430,Mapped
2068585,165429,Mapped
2068586,165428,Mapped
2068587,165427,Mapped
2068588,165426,Mapped
2068589,165425,Mapped
2068597,166277,Mapped
2068598,166278,Mapped
2068609,165798,Mapped
2068610,165799,Mapped
2068662,165545,Mapped
2068663,165544,Mapped
2068664,165543,Mapped
2068665,165541,Mapped
2068666,165540,Mapped
2068667,165539,Mapped
2068668,165537,Mapped
2068669,165538,Mapped
2068670,165536,Mapped
2068671,165535,Mapped
2068693,167649,Mapped
2068696,166323,Mapped
2068697,166324,Mapped
2068698,165713,Mapped
2068701,165711,Mapped
2068702,165708,Mapped
2068705,165899,Mapped
2068706,165897,Mapped
2068707,165895,Mapped
2068714,N/A,Unmapped
2068715,N/A,Unmapped
2068716,N/A,Unmapped
2068717,N/A,Unmapped
2068718,165985,Mapped
2069035,N/A,Unmapped
2069036,N/A,Unmapped
2069039,N/A,Unmapped
2069041,165404,Mapped
2069042,165453,Mapped
2069043,N/A,Unmapped
2069044,N/A,Unmapped
2069045,N/A,Unmapped
2069046,168263,Mapped
2069047,N/A,Unmapped
2069048,N/A,Unmapped
2069049,167938,Mapped
2069050,167941,Mapped
2069051,167738,Mapped
2069055,167739,Mapped
2069056,167740,Mapped
2069059,167743,Mapped
2069066,167744,Mapped
2069067,167745,Mapped
2069068,N/A,Unmapped
2069070,166326,Mapped
2069084,N/A,Unmapped
2069085,N/A,Unmapped
2069086,N/A,Unmapped
2069087,165820,Mapped
2069088,N/A,Unmapped
2069089,N/A,Unmapped
2069090,N/A,Unmapped
2069091,165839,Mapped
2069092,165819,Mapped
2069093,N/A,Unmapped
2069094,N/A,Unmapped
2069095,165838,Mapped
2069096,165840,Mapped
2069097,165837,Mapped
2069098,165836,Mapped
2069099,165865,Mapped
2069547,165706,Mapped
2069548,166406,Mapped
2069549,165793,Mapped
2069550,165792,Mapped
2069551,N/A,Unmapped
2069552,N/A,Unmapped
2069553,N/A,Unmapped
2069554,N/A,Unmapped
2069555,N/A,Unmapped
2069560,N/A,Unmapped
2069566,N/A,Unmapped
2069590,N/A,Unmapped
2069591,165863,Mapped
2069592,165862,Mapped
2069593,165861,Mapped
2069595,165859,Mapped
2069596,165858,Mapped
2069597,165884,Mapped
2069598,165896,Mapped
2069599,165898,Mapped
2070188,N/A,Unmapped
2070191,165855,Mapped
2070192,165882,Mapped
2070193,165880,Mapped
2070194,165879,Mapped
2070195,166247,Mapped
2070196,166251,Mapped
2070197,166252,Mapped
2070198,166253,Mapped
2070199,165881,Mapped
2070200,165878,Mapped
2070201,165877,Mapped
2070203,165853,Mapped
2070204,165854,Mapped
2070205,165984,Mapped
2070206,165983,Mapped
2070207,165982,Mapped
2070208,165981,Mapped
2070209,165980,Mapped
2070210,165979,Mapped
2070211,165978,Mapped
2070212,165977,Mapped
2070213,165976,Mapped
2070214,165975,Mapped
2070215,165974,Mapped
2070216,165973,Mapped
2070217,165972,Mapped
2070218,165971,Mapped
2070219,165970,Mapped
2070220,165969,Mapped
2070221,165968,Mapped
2070222,165967,Mapped
2070233,N/A,Unmapped
2070234,N/A,Unmapped
2070537,166049,Mapped
2070538,166048,Mapped
2070539,166047,Mapped
2070540,166046,Mapped
2070541,166045,Mapped
2070567,166164,Mapped
2070568,166163,Mapped
2070569,166162,Mapped
2070570,166160,Mapped
2070571,166161,Mapped
2070572,166159,Mapped
2070573,166158,Mapped
2070574,166157,Mapped
2070575,166156,Mapped
2070576,166155,Mapped
2070577,166154,Mapped
2070578,166153,Mapped
2070579,166865,Mapped
2070580,N/A,Unmapped
2070583,N/A,Unmapped
2070584,167486,Mapped
2070601,166149,Mapped
2070606,166130,Mapped
2070607,166129,Mapped
2070608,166128,Mapped
2070609,166127,Mapped
2070610,166184,Mapped
2070611,166185,Mapped
2070612,166183,Mapped
2070613,N/A,Unmapped
2070614,N/A,Unmapped
2070615,N/A,Unmapped
2070616,N/A,Unmapped
2070617,166189,Mapped
2070640,N/A,Unmapped
2070641,N/A,Unmapped
2070642,N/A,Unmapped
2070643,N/A,Unmapped
2070644,N/A,Unmapped
2070645,N/A,Unmapped
2070646,N/A,Unmapped
2070652,166407,Mapped
2070655,166568,Mapped
2070656,166567,Mapped
2070657,166566,Mapped
2070658,166565,Mapped
2070659,166564,Mapped
2070660,166563,Mapped
2070661,166562,Mapped
2070663,167061,Mapped
2070664,167062,Mapped
2070667,167063,Mapped
2070669,167064,Mapped
2070671,167065,Mapped
2070672,167066,Mapped
2070674,166555,Mapped
2070675,166560,Mapped
2070676,166553,Mapped
2070677,166558,Mapped
2070678,N/A,Unmapped
2070679,167067,Mapped
2070680,166549,Mapped
2070681,166556,Mapped
2070682,166552,Mapped
2070683,166557,Mapped
2070684,166570,Mapped
2071059,166037,Mapped
2071060,166035,Mapped
2071061,166036,Mapped
2071063,166082,Mapped
2071064,166081,Mapped
2071065,166080,Mapped
2071066,166079,Mapped
2071067,166078,Mapped
2071068,166077,Mapped
2071069,166076,Mapped
2071070,166075,Mapped
2071071,166074,Mapped
2071072,166073,Mapped
2071073,166072,Mapped
2071074,166071,Mapped
2071075,166070,Mapped
2071076,166069,Mapped
2071077,166068,Mapped
2071078,166067,Mapped
2071079,166066,Mapped
2071080,166065,Mapped
2071081,166064,Mapped
2071082,166057,Mapped
2071088,N/A,Unmapped
2071089,166115,Mapped
2071090,166114,Mapped
2071096,N/A,Unmapped
2071099,166152,Mapped
2071100,166151,Mapped
2071101,166150,Mapped
2071102,167489,Mapped
2071104,167490,Mapped
2071109,166867,Mapped
2071120,166178,Mapped
2071121,166177,Mapped
2071122,N/A,Unmapped
2071123,166170,Mapped
2071124,166167,Mapped
2071125,166165,Mapped
2071156,166584,Mapped
2071157,166583,Mapped
2071158,166582,Mapped
2071159,166577,Mapped
2071160,166578,Mapped
2071161,166576,Mapped
2071162,166575,Mapped
2071535,166254,Mapped
2071536,166255,Mapped
2071537,166327,Mapped
2071538,166328,Mapped
2071539,166329,Mapped
2071540,166330,Mapped
2071541,166972,Mapped
2071542,166259,Mapped
2071543,166256,Mapped
2071544,166257,Mapped
2071545,166258,Mapped
2071546,N/A,Unmapped
2071547,166665,Mapped
2071549,N/A,Unmapped
2071550,N/A,Unmapped
2071551,N/A,Unmapped
2071552,N/A,Unmapped
2071553,N/A,Unmapped
2071554,N/A,Unmapped
2071555,N/A,Unmapped
2071567,166145,Mapped
2071568,166176,Mapped
2071569,166180,Mapped
2071570,166831,Mapped
2071571,166828,Mapped
2071572,166833,Mapped
2071573,166836,Mapped
2071574,166827,Mapped
2071575,166829,Mapped
2071576,166832,Mapped
2071577,166834,Mapped
2071578,166175,Mapped
2071579,166174,Mapped
2071580,166173,Mapped
2071581,166179,Mapped
2071597,166219,Mapped
2071598,166217,Mapped
2071599,166218,Mapped
2071600,166216,Mapped
2071601,166215,Mapped
2071602,166214,Mapped
2071603,166213,Mapped
2071604,166212,Mapped
2071605,166211,Mapped
2071606,166210,Mapped
2071607,166209,Mapped
2071608,166208,Mapped
2071610,166205,Mapped
2071611,166204,Mapped
2071612,166202,Mapped
2071613,166200,Mapped
2071614,166203,Mapped
2071615,166199,Mapped
2071616,166193,Mapped
2071617,166197,Mapped
2071618,167492,Mapped
2071619,167493,Mapped
2071620,167495,Mapped
2071621,167494,Mapped
2071622,167605,Mapped
2071623,167606,Mapped
2071624,166581,Mapped
2071625,166579,Mapped
2071626,166580,Mapped
2072035,166260,Mapped
2072039,166062,Mapped
2072040,166086,Mapped
2072041,166085,Mapped
2072044,166056,Mapped
2072045,N/A,Unmapped
2072046,N/A,Unmapped
2072047,N/A,Unmapped
2072048,N/A,Unmapped
2072049,N/A,Unmapped
2072050,N/A,Unmapped
2072056,166126,Mapped
2072057,166125,Mapped
2072058,166124,Mapped
2072059,166123,Mapped
2072060,N/A,Unmapped
2072061,N/A,Unmapped
2072062,N/A,Unmapped
2072063,N/A,Unmapped
2072064,N/A,Unmapped
2072065,N/A,Unmapped
2072066,N/A,Unmapped
2072067,N/A,Unmapped
2072068,166098,Mapped
2072069,166097,Mapped
2072070,166101,Mapped
2072072,166142,Mapped
2072073,166141,Mapped
2072074,166140,Mapped
2072075,166143,Mapped
2072076,166139,Mapped
2072079,167105,Mapped
2072080,166190,Mapped
2072102,166198,Mapped
2072103,166196,Mapped
2072106,166201,Mapped
2072107,166192,Mapped
2072108,166194,Mapped
2072109,166238,Mapped
2072110,166242,Mapped
2072111,166240,Mapped
2072112,166243,Mapped
2072113,166244,Mapped
2072114,N/A,Unmapped
2072117,167715,Mapped
2072118,N/A,Unmapped
2072119,N/A,Unmapped
2072120,N/A,Unmapped
2072537,N/A,Unmapped
2072538,N/A,Unmapped
2072539,N/A,Unmapped
2072540,N/A,Unmapped
2072541,N/A,Unmapped
2072542,166281,Mapped
2072543,166096,Mapped
2072545,N/A,Unmapped
2072546,N/A,Unmapped
2072547,N/A,Unmapped
2072548,166138,Mapped
2072549,166137,Mapped
2072550,166136,Mapped
2072551,166135,Mapped
2072552,166134,Mapped
2072553,166131,Mapped
2072556,166186,Mapped
2072557,166182,Mapped
2072558,166188,Mapped
2072561,166574,Mapped
2072563,166573,Mapped
2072564,166572,Mapped
2073050,166113,Mapped
2073051,166122,Mapped
2073052,166121,Mapped
2073053,166120,Mapped
2073055,166109,Mapped
2073056,166119,Mapped
2073057,166118,Mapped
2073058,166117,Mapped
2073059,166106,Mapped
2073060,166108,Mapped
2073061,166104,Mapped
2073062,166103,Mapped
2073063,166099,Mapped
2073064,166105,Mapped
2073065,166116,Mapped
2073066,166171,Mapped
2073067,166172,Mapped
2073068,166169,Mapped
2073069,166168,Mapped
2073535,N/A,Unmapped
2073536,N/A,Unmapped
2073537,N/A,Unmapped
2073538,166100,Mapped
2073539,N/A,Unmapped
2073540,N/A,Unmapped
2073541,N/A,Unmapped
2073557,166246,Mapped
2073558,166241,Mapped
2073559,166250,Mapped
2073560,166245,Mapped
2073561,166249,Mapped
2074035,166617,Mapped
2074535,166841,Mapped
2074538,N/A,Unmapped
2074539,N/A,Unmapped
2074540,N/A,Unmapped
2074541,N/A,Unmapped
2074542,N/A,Unmapped
2074543,N/A,Unmapped
2074544,N/A,Unmapped
2074545,N/A,Unmapped
2074546,N/A,Unmapped
2074547,N/A,Unmapped
2074548,166630,Mapped
2074551,167496,Mapped
2074552,167497,Mapped
2074553,167498,Mapped
2074554,167499,Mapped
2074555,167500,Mapped
2074556,166659,Mapped
2074591,166812,Mapped
2074592,166804,Mapped
2074593,166808,Mapped
2074594,166805,Mapped
2074595,166809,Mapped
2074718,167591,Mapped
2074719,167592,Mapped
2074720,167593,Mapped
2074721,167594,Mapped
2074722,167595,Mapped
2074723,167596,Mapped
2074724,167597,Mapped
2074725,167598,Mapped
2074726,167599,Mapped
2074727,167600,Mapped
2074728,166984,Mapped
2074729,167003,Mapped
2074730,167004,Mapped
2074731,167000,Mapped
2074739,168288,Mapped
2074740,168287,Mapped
2074741,168289,Mapped
2074742,167951,Mapped
2074743,167952,Mapped
2074744,168290,Mapped
2074745,167953,Mapped
2074746,168291,Mapped
2074747,168292,Mapped
2074748,167954,Mapped
2074749,167956,Mapped
2074750,167955,Mapped
2074751,168293,Mapped
2074752,167957,Mapped
2074753,168294,Mapped
2074754,167958,Mapped
2074755,N/A,Unmapped
2074756,167181,Mapped
2074757,N/A,Unmapped
2074758,N/A,Unmapped
2074759,N/A,Unmapped
2074760,N/A,Unmapped
2074765,167225,Mapped
2074766,167224,Mapped
2074777,168216,Mapped
2074778,168217,Mapped
2074779,168218,Mapped
2074781,N/A,Unmapped
2074820,168270,Mapped
2074821,168271,Mapped
2074822,168272,Mapped
2074823,168273,Mapped
2074824,168274,Mapped
2074825,167618,Mapped
2074826,167622,Mapped
2074828,167666,Mapped
2074866,167665,Mapped
2074867,167664,Mapped
2074868,167662,Mapped
2074869,167663,Mapped
2074870,N/A,Unmapped
2074871,N/A,Unmapped
2074875,N/A,Unmapped
2074894,167785,Mapped
2074895,N/A,Unmapped
2074959,167799,Mapped
2074960,167793,Mapped
2074961,167798,Mapped
2074962,167791,Mapped
2074974,N/A,Unmapped
2075003,167933,Mapped
2075005,167936,Mapped
2075006,167994,Mapped
2075035,166842,Mapped
2075036,167106,Mapped
2075037,167107,Mapped
2075039,N/A,Unmapped
2075040,N/A,Unmapped
2075041,N/A,Unmapped
2075042,N/A,Unmapped
2075048,166896,Mapped
2075049,167052,Mapped
2075050,167051,Mapped
2075051,167053,Mapped
2075052,166649,Mapped
2075053,166648,Mapped
2075054,166641,Mapped
2075055,166639,Mapped
2075056,166635,Mapped
2075057,166645,Mapped
2075060,166642,Mapped
2075061,166652,Mapped
2075062,166651,Mapped
2075064,167746,Mapped
2075065,167747,Mapped
2075066,167748,Mapped
2075070,167749,Mapped
2075071,166634,Mapped
2075091,167723,Mapped
2075097,167781,Mapped
2075098,167782,Mapped
2075099,167728,Mapped
2075100,167726,Mapped
2075101,166660,Mapped
2075102,167727,Mapped
2075103,167783,Mapped
2075104,167501,Mapped
2075105,167502,Mapped
2075106,167503,Mapped
2075107,167990,Mapped
2075108,167943,Mapped
2075109,167945,Mapped
2075110,167947,Mapped
2075111,167948,Mapped
2075112,167949,Mapped
2075113,167950,Mapped
2075114,167991,Mapped
2075115,167504,Mapped
2075116,167505,Mapped
2075117,167506,Mapped
2075118,166664,Mapped
2075123,166776,Mapped
2075124,166770,Mapped
2075125,166778,Mapped
2075126,166771,Mapped
2075127,166820,Mapped
2075137,N/A,Unmapped
2075139,167397,Mapped
2075140,168275,Mapped
2075143,167151,Mapped
2075144,167152,Mapped
2075145,166953,Mapped
2075146,167507,Mapped
2075147,167508,Mapped
2075148,167509,Mapped
2075149,167510,Mapped
2075151,167394,Mapped
2075152,N/A,Unmapped
2075239,N/A,Unmapped
2075284,167756,Mapped
2075285,167757,Mapped
2075286,167758,Mapped
2075287,167127,Mapped
2075288,167759,Mapped
2075289,167760,Mapped
2075290,167761,Mapped
2075291,N/A,Unmapped
2075292,167750,Mapped
2075294,167751,Mapped
2075295,N/A,Unmapped
2075296,167762,Mapped
2075298,167763,Mapped
2075299,N/A,Unmapped
2075300,N/A,Unmapped
2075301,167765,Mapped
2075302,167764,Mapped
2075303,167766,Mapped
2075304,167767,Mapped
2075305,N/A,Unmapped
2075306,167768,Mapped
2075307,167769,Mapped
2075309,N/A,Unmapped
2075310,167770,Mapped
2075316,167191,Mapped
2075317,167193,Mapped
2075318,167192,Mapped
2075319,167183,Mapped
2075320,167211,Mapped
2075321,167223,Mapped
2075322,167208,Mapped
2075323,167205,Mapped
2075324,167213,Mapped
2075325,167209,Mapped
2075326,167204,Mapped
2075327,167207,Mapped
2075328,167210,Mapped
2075329,167206,Mapped
2075330,167222,Mapped
2075331,167221,Mapped
2075332,167202,Mapped
2075333,167220,Mapped
2075351,167590,Mapped
2075352,167392,Mapped
2075358,N/A,Unmapped
2075383,N/A,Unmapped
2075384,N/A,Unmapped
2075389,N/A,Unmapped
2075391,N/A,Unmapped
2075392,N/A,Unmapped
2075398,168276,Mapped
2075399,N/A,Unmapped
2075400,N/A,Unmapped
2075402,N/A,Unmapped
2075409,167639,Mapped
2075410,167621,Mapped
2075411,N/A,Unmapped
2075412,N/A,Unmapped
2075413,168219,Mapped
2075414,168220,Mapped
2075415,168308,Mapped
2075442,167710,Mapped
2075535,166843,Mapped
2075536,166844,Mapped
2075541,N/A,Unmapped
2075542,N/A,Unmapped
2075543,166616,Mapped
2075544,166610,Mapped
2075545,166614,Mapped
2075546,166835,Mapped
2075547,167054,Mapped
2075548,166837,Mapped
2075549,166840,Mapped
2075550,167055,Mapped
2075553,166638,Mapped
2075554,167717,Mapped
2075562,N/A,Unmapped
