Item_Id,vtex_sku_id,product_name,Location_Id,unit_of_measure,hana_qty,pub_qty,unit_cost_clp,total_cost_clp,action,case_reason
2042581,166718,Unknown Product,J591,UN,1.0,1.0,2355.0,2355.0,NO PUBLICAR,LISTADO FIJO CON STOCK
2042581,166718,Unknown Product,J519,UN,1.0,1.0,2355.0,2355.0,NO PUBLICAR,LISTADO FIJO CON STOCK
2042542,N/A,Unknown Product,J614,UN,2.0,2.0,1178.0,2355.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042581,166718,Unknown Product,J502,UN,1.0,1.0,2355.0,2355.0,NO PUBLICAR,LISTADO FIJO CON STOCK
2042581,166718,Unknown Product,J659,UN,1.0,1.0,2355.0,2355.0,NO PUBLICAR,LISTADO FIJO CON STOCK
1591903,1825,Brownie Chocolate Fudge 90 Calorías 151 g,J414,UN,1.0,4.0,2354.0,2354.0,NO PUBLICAR,PRODUCTO TIENDA MADRE
1591904,1824,Brownie Chips de Chocolate 90 Calorías 151 G,J414,UN,1.0,0.0,2354.0,2354.0,NO PUBLICAR,PRODUCTO TIENDA MADRE
2052231,158633,Galletas Americanas Red Velvet con Chips de Chocolate,J781,UN,1.0,1.0,2354.0,2354.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
2023706,159103,Unknown Product,J660,UN,1.0,1.0,2354.0,2354.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044595,N/A,Unknown Product,J591,UN,2.0,2.0,1177.0,2354.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2051206,N/A,Unknown Product,J592,UN,1.0,1.0,2354.0,2354.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2052231,158633,Galletas Americanas Red Velvet con Chips de Chocolate,J410,UN,1.0,0.0,2354.0,2354.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
2051206,N/A,Unknown Product,J775,UN,1.0,1.0,2354.0,2354.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2023706,159103,Unknown Product,J780,UN,1.0,1.0,2353.0,2353.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1616680001,6706,Leche Danone Moments Cappuccino 200 ml,J506,UN,5.0,5.0,471.0,2353.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2052231,158633,Galletas Americanas Red Velvet con Chips de Chocolate,J521,UN,1.0,1.0,2353.0,2353.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
2052231,158633,Galletas Americanas Red Velvet con Chips de Chocolate,J989,UN,1.0,1.0,2353.0,2353.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
2023706,159103,Unknown Product,J502,UN,1.0,1.0,2353.0,2353.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1652885,21941,Limpiador de Inodoro Pato Discos Adhesivos Marina Aplicador + Repuesto 38 g,J507,UN,1.0,1.0,2352.0,2352.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
267507,2208,Sopa Maggi Sabor Pollo con Arroz 70 g,J414,UN,5.0,5.0,470.0,2352.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1652885,21941,Limpiador de Inodoro Pato Discos Adhesivos Marina Aplicador + Repuesto 38 g,J506,UN,1.0,1.0,2352.0,2352.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2044888,N/A,Unknown Product,J521,UN,2.0,2.0,1176.0,2352.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2052231,158633,Galletas Americanas Red Velvet con Chips de Chocolate,J506,UN,1.0,1.0,2352.0,2352.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
1907784,119372,Set 4 Copas Cerveceras Turquía 400 cc,J501,UN,1.0,1.0,2352.0,2352.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1652885,21941,Limpiador de Inodoro Pato Discos Adhesivos Marina Aplicador + Repuesto 38 g,J504,UN,1.0,1.0,2352.0,2352.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2052229,158631,Galletas Americanas Vainilla con Chips de Chocolate,J534,UN,1.0,1.0,2352.0,2352.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
2023706,159103,Unknown Product,J511,UN,1.0,1.0,2352.0,2352.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2040475,N/A,Unknown Product,J780,UN,3.0,3.0,784.0,2351.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1883725,N/A,Unknown Product,J614,UN,4.0,4.0,588.0,2351.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044813,N/A,Unknown Product,J780,UN,2.0,2.0,1175.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2022790,166465,Unknown Product,J501,UN,3.0,3.0,783.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1903486,N/A,Unknown Product,J504,UN,3.0,3.0,783.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2022792,N/A,Unknown Product,J504,UN,3.0,3.0,783.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2022790,166465,Unknown Product,J504,UN,3.0,3.0,783.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2040475,N/A,Unknown Product,J514,UN,3.0,3.0,783.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042393,N/A,Unknown Product,J519,UN,2.0,2.0,1175.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
255138,N/A,Unknown Product,J614,KG,1.476,1.476,1592.0,2350.0,NO PUBLICAR,LISTADO BAJA
2044812,N/A,Unknown Product,J592,UN,2.0,2.0,1175.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
486058,3939,Galletas Gran Cereal Muesli 135 g,J502,UN,4.0,4.0,588.0,2350.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1062184,19488,Galleta Avena y Chocolate Vegana 140 g,J592,UN,2.0,2.0,1175.0,2350.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2022790,166465,Unknown Product,J513,UN,3.0,3.0,783.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2022789,N/A,Unknown Product,J511,UN,3.0,3.0,783.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042393,N/A,Unknown Product,J695,UN,2.0,2.0,1175.0,2350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044812,N/A,Unknown Product,J532,UN,2.0,2.0,1175.0,2349.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2054146,159828,Leche Cultivada Soprole Chirimoya 170 ml,J780,UN,2.0,2.0,1174.0,2348.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2054146,159828,Leche Cultivada Soprole Chirimoya 170 ml,J760,UN,2.0,2.0,1174.0,2348.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1771670,116047,Cable iPhone a USB Fiddler 2 metros blanco,J504,UN,1.0,1.0,2347.0,2347.0,NO PUBLICAR,REGLA DDS
2003631,N/A,Unknown Product,J521,UN,4.0,4.0,587.0,2346.0,NO PUBLICAR,JERARQUIA DESHABILITADA
255166,9159,Panzottis Espinaca 700 g,J614,UN,1.0,1.0,2345.0,2345.0,NO PUBLICAR,LISTADO BAJA
1657400,41197,Pan Molde Castaño Miga Dúo 440 g,J403,UN,1.0,1.0,2345.0,2345.0,NO PUBLICAR,JERARQUIA PRODUCCION
1968175,136595,Set 6 Vasos Lal 354 ml Turquía,J521,UN,1.0,1.0,2344.0,2344.0,NO PUBLICAR,REGLA DDS
1790814,75521,Yogurt Natural 0% Quillayes Pote 800 g,J624,UN,1.0,1.0,2344.0,2344.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1750326,82829,Queso Mozzarella La Vaquita Envasado Granulado 250 g,J614,UN,1.0,1.0,2344.0,2344.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1124863,N/A,Unknown Product,J503,UN,2.0,2.0,1172.0,2344.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1907610,118560,Plato Pan Básico Cuadrado 19 cm,J521,UN,5.0,5.0,468.0,2342.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2009954,150659,Alfajor Nutrisa Sin Azúcar Choco Frambuesa 5 un.,J508,UN,1.0,1.0,2342.0,2342.0,NO PUBLICAR,LISTADO BAJA
1750326,82829,Queso Mozzarella La Vaquita Envasado Granulado 250 g,J748,UN,1.0,1.0,2342.0,2342.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1973858,133459,Set 6 Vasos Bajos 31 cl Whisky Friends,J534,UN,1.0,1.0,2342.0,2342.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1997657,137429,Pack 12 un. Yogurt Colun Sin Azúcar 120 g,J502,UN,1.0,1.0,2342.0,2342.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1849712,92821,Hakuna Mix Picoteo 300 g,J503,UN,1.0,1.0,2342.0,2342.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2023551,N/A,Unknown Product,J659,UN,7.0,7.0,335.0,2342.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1607037,10263,Shampoo Ballerina Manzanilla 750 ml,J414,UN,2.0,1.0,1171.0,2341.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1907615,149424,Mantequillera Gancho Bambú,J506,UN,1.0,1.0,2341.0,2341.0,NO PUBLICAR,REGLA DDS
1354592,945,Cereal de Arroz Orgran Sabor Berries 300 g,J633,UN,1.0,1.0,2340.0,2340.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
2062775,164114,Enjuague Bucal Oralfresh Zero 500 ml,J521,UN,1.0,1.0,2340.0,2340.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2022655,N/A,Unknown Product,J660,UN,1.0,1.0,2340.0,2340.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1903486,N/A,Unknown Product,J519,UN,3.0,3.0,780.0,2340.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1903486,N/A,Unknown Product,J512,UN,3.0,3.0,780.0,2340.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2039410,150285,Esponja de Tela para Baño Cuadrada Beauty Care,J513,UN,2.0,1.0,1170.0,2340.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2030120,148208,Galleta Nantucket Dark Chocolate Pepperidge Farm 204 g,J762,UN,1.0,1.0,2338.0,2338.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
1907615,149424,Mantequillera Gancho Bambú,J410,UN,1.0,0.0,2338.0,2338.0,NO PUBLICAR,REGLA DDS
1907615,149424,Mantequillera Gancho Bambú,J955,UN,1.0,1.0,2337.0,2337.0,NO PUBLICAR,REGLA DDS
2044352,N/A,Unknown Product,J591,UN,10.0,10.0,234.0,2337.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2003220,145498,Torta Almondy Swedish Brownie 400 g,J762,UN,1.0,1.0,2337.0,2337.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
1607649,65549,Mostaza Traverso Doypack 500 g,J532,UN,3.0,3.0,779.0,2336.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
303592,10777,Queso Fresco Light Santa Rosa Envasado Trozo 195 g,J633,UN,1.0,1.0,2336.0,2336.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2030120,148208,Galleta Nantucket Dark Chocolate Pepperidge Farm 204 g,J624,UN,1.0,1.0,2336.0,2336.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
2038001,158021,Dinosaurio Surtidos 3 un.,J624,UN,1.0,1.0,2336.0,2336.0,NO PUBLICAR,REGLA DDS
1441298,18902,Zapallo Butternut Orgánico 1 un.,J512,UN,1.0,1.0,2336.0,2336.0,NO PUBLICAR,REGLA DDS
1828096,N/A,Unknown Product,J507,KG,0.27,0.27,8648.0,2335.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1873523,103850,Piñas en Trozos 340 g drenado,J408,UN,3.0,3.0,778.0,2335.0,NO PUBLICAR,MAESTRA MARCAS PRODUCCION
1942054,122579,Agua Coco Pura + Lychee 320 ml,J408,UN,5.0,0.0,467.0,2335.0,NO PUBLICAR,REGLA DDS
260445,N/A,Unknown Product,J843,KG,0.901,0.001,2590.0,2334.0,NO PUBLICAR,JERARQUIA PRODUCCION
2002449,N/A,Unknown Product,J521,UN,1.0,1.0,2333.0,2333.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2036071,149443,Queso Quillayes Brie 100 g,J521,UN,1.0,1.0,2333.0,2333.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2036071,149443,Queso Quillayes Brie 100 g,J520,UN,1.0,1.0,2333.0,2333.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2010714,00002010714,Cereal Choco Krispis Choco Copos 620 g,J414,UN,2.0,-29.0,1166.0,2332.0,NO PUBLICAR,PRODUCTO TIENDA MADRE
2005333,144465,Helado Kemps Sandwich Vainilla 60 g 6 un.,J411,UN,1.0,1.0,2332.0,2332.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2030101,147647,Shampoo Ballerina Fuerza & Cuidado 750 ml,J520,UN,2.0,2.0,1166.0,2332.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1757743,65607,Pastilla Estanque Baño Home Care Desinfectante 3 un.,J591,UN,4.0,4.0,583.0,2332.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
2036071,149443,Queso Quillayes Brie 100 g,J592,UN,1.0,0.0,2332.0,2332.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2036071,149443,Queso Quillayes Brie 100 g,J410,UN,1.0,1.0,2332.0,2332.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2036071,149443,Queso Quillayes Brie 100 g,J695,UN,1.0,1.0,2332.0,2332.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2030101,147647,Shampoo Ballerina Fuerza & Cuidado 750 ml,J504,UN,2.0,2.0,1166.0,2331.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2036071,149443,Queso Quillayes Brie 100 g,J591,UN,1.0,1.0,2331.0,2331.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2036071,149443,Queso Quillayes Brie 100 g,J519,UN,1.0,1.0,2331.0,2331.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2036071,149443,Queso Quillayes Brie 100 g,J762,UN,1.0,1.0,2331.0,2331.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2078759,168021,Pan de Molde Kingsbury Perfecto Integral 580 g,J695,UN,1.0,0.0,2331.0,2331.0,NO PUBLICAR,PRODUCTO NUEVO
2005744,153484,Bowl Verdura Mediano Colección Dolce Vita,J511,UN,2.0,2.0,1166.0,2331.0,NO PUBLICAR,LISTADO FIJO CON STOCK
2044379,N/A,Unknown Product,J989,UN,1.0,1.0,2330.0,2330.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2036071,149443,Queso Quillayes Brie 100 g,J955,UN,1.0,1.0,2330.0,2330.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2044379,N/A,Unknown Product,J592,UN,1.0,1.0,2330.0,2330.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044379,N/A,Unknown Product,J506,UN,1.0,1.0,2329.0,2329.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042638,N/A,Unknown Product,J506,UN,3.0,3.0,776.0,2329.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2002823,140225,Salsa Con Tartufo Colle del Tartufo 180 g,J508,UN,1.0,1.0,2329.0,2329.0,NO PUBLICAR,LISTADO BAJA
2042639,N/A,Unknown Product,J504,UN,3.0,3.0,776.0,2329.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044379,N/A,Unknown Product,J534,UN,1.0,1.0,2329.0,2329.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042639,N/A,Unknown Product,J534,UN,3.0,3.0,776.0,2329.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044379,N/A,Unknown Product,J513,UN,1.0,1.0,2329.0,2329.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044379,N/A,Unknown Product,J775,UN,1.0,1.0,2329.0,2329.0,NO PUBLICAR,JERARQUIA DESHABILITADA
995384001,7044,Yogurt Batido Calán Frutilla 1 kg,J510,UN,2.0,2.0,1164.0,2327.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2002190,139793,Berlín Manjar Castaño 2 un. 170 g,J521,UN,2.0,2.0,1163.0,2326.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2002190,139793,Berlín Manjar Castaño 2 un. 170 g,J619,UN,2.0,2.0,1163.0,2326.0,NO PUBLICAR,JERARQUIA DESHABILITADA
995384001,7044,Yogurt Batido Calán Frutilla 1 kg,J519,UN,2.0,2.0,1163.0,2326.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1976144,130321,Máquina de Afeitar Schick Xtreme3 Piel Sensible 2 un.,J403,UN,1.0,0.0,2326.0,2326.0,NO PUBLICAR,PRODUCTO TIENDA MADRE
2043909,N/A,Unknown Product,J619,UN,8.0,8.0,291.0,2325.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1842650,88297,Huevos Coliumo Premium Grandes Blancos 12 un.,J519,UN,1.0,1.0,2325.0,2325.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2043073,N/A,Unknown Product,J511,UN,3.0,3.0,775.0,2325.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1969929,128044,Néctar Durazno Light Watts 200 ml,J521,PAK,12.0,12.0,194.0,2324.0,NO PUBLICAR,JERARQUIA PRODUCCION
887549,132942,Molde Desmontable Estañado 28Cm Ilko,J989,UN,1.0,1.0,2324.0,2324.0,NO PUBLICAR,REGLA DDS
1903486,N/A,Unknown Product,J503,UN,3.0,3.0,775.0,2324.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2041762,N/A,Unknown Product,J762,UN,1.0,1.0,2324.0,2324.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2041760,N/A,Unknown Product,J762,UN,1.0,1.0,2324.0,2324.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2041760,N/A,Unknown Product,J511,UN,1.0,1.0,2324.0,2324.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2041762,N/A,Unknown Product,J511,UN,1.0,1.0,2324.0,2324.0,NO PUBLICAR,JERARQUIA DESHABILITADA
887549,132942,Molde Desmontable Estañado 28Cm Ilko,J511,UN,1.0,1.0,2324.0,2324.0,NO PUBLICAR,REGLA DDS
1984577,134514,Banana Chips 400 g,J781,UN,1.0,1.0,2323.0,2323.0,NO PUBLICAR,REGLA DDS
1968998,00001968998,Cestos Jacinto Laura 25 x 20 x 10 cm,J660,UN,1.0,1.0,2323.0,2323.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1855213001,94825,Leche Cultivada Soprole Proteína Frutilla 1 L,J624,UN,1.0,1.0,2323.0,2323.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1757743,65607,Pastilla Estanque Baño Home Care Desinfectante 3 un.,J507,UN,4.0,4.0,581.0,2322.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
1879597,117579,Cable Lightning Nex Blanco 2 m,J780,UN,2.0,2.0,1161.0,2322.0,NO PUBLICAR,REGLA DDS
2041762,N/A,Unknown Product,J780,UN,1.0,1.0,2322.0,2322.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2019619,144867,Mini Brownie Castaño Cobertura Chocolate 140 g 4 un.,J660,UN,2.0,2.0,1161.0,2322.0,NO PUBLICAR,JERARQUIA PRODUCCION
1968998,00001968998,Cestos Jacinto Laura 25 x 20 x 10 cm,J521,UN,1.0,1.0,2322.0,2322.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1899120,106028,Cheezels Sabor Queso 100 g,J534,UN,3.0,3.0,774.0,2322.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1968998,00001968998,Cestos Jacinto Laura 25 x 20 x 10 cm,J510,UN,1.0,1.0,2322.0,2322.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1342051,18807,Hierba Buena Don Clemente Fresca 30 g,J519,UN,4.0,4.0,581.0,2322.0,NO PUBLICAR,REGLA DDS
1968998,00001968998,Cestos Jacinto Laura 25 x 20 x 10 cm,J762,UN,1.0,1.0,2322.0,2322.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1952276,129558,Cesto Lavandería Redondo Transparente 30 L,J695,UN,1.0,1.0,2322.0,2322.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1879597,117579,Cable Lightning Nex Blanco 2 m,J519,UN,2.0,2.0,1161.0,2321.0,NO PUBLICAR,REGLA DDS
1952276,129558,Cesto Lavandería Redondo Transparente 30 L,J760,UN,1.0,1.0,2321.0,2321.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1952276,129558,Cesto Lavandería Redondo Transparente 30 L,J780,UN,1.0,1.0,2320.0,2320.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2003290,139758,Cerveza Loa Flor de Truco Hazy Ipa 6.0° 470 cc,J521,UN,1.0,1.0,2320.0,2320.0,NO PUBLICAR,REGLA DDS
1879597,117579,Cable Lightning Nex Blanco 2 m,J660,UN,2.0,2.0,1160.0,2320.0,NO PUBLICAR,REGLA DDS
2043064,N/A,Unknown Product,J796,UN,15.0,15.0,155.0,2319.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2046055,N/A,Unknown Product,J521,UN,3.0,3.0,773.0,2318.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2052669,158072,Galleta Gullón SDW Choco Sin Gluten 225 g,J660,UN,1.0,1.0,2318.0,2318.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1931664,115633,Alimento Gatito y Madres en Gestación y Lactancia Felinnes Pollo 1 kg,J592,UN,1.0,1.0,2318.0,2318.0,NO PUBLICAR,REGLA DDS
2046055,N/A,Unknown Product,J532,UN,3.0,3.0,772.0,2317.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2056582,167853,Unknown Product,J507,UN,2.0,2.0,1159.0,2317.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1813710,78528,Pasta Spaghetti Carozzi Integral 400 g,J989,UN,4.0,4.0,579.0,2317.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2044030,N/A,Unknown Product,J501,UN,3.0,3.0,772.0,2317.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2056582,167853,Unknown Product,J614,UN,2.0,2.0,1159.0,2317.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1808004,81324,Golden Chicken Sadia Sabor Tradicional 300 g,J504,UN,1.0,1.0,2316.0,2316.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2046055,N/A,Unknown Product,J514,UN,3.0,3.0,772.0,2316.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1975635,131867,Pasta Untable Ave Mayo Cuisine & Co 240 g,J614,UN,1.0,1.0,2316.0,2316.0,NO PUBLICAR,JERARQUIA PRODUCCION
1793076,74429,Saborizante para Leche Nesquik Chocolate 400 g,J660,UN,1.0,1.0,2315.0,2315.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1808004,81324,Golden Chicken Sadia Sabor Tradicional 300 g,J955,UN,1.0,1.0,2315.0,2315.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2046055,N/A,Unknown Product,J502,UN,3.0,3.0,772.0,2315.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1808005,81325,Golden Chicken Sadia Sabor Picante 300 g,J521,UN,1.0,1.0,2314.0,2314.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1808004,81324,Golden Chicken Sadia Sabor Tradicional 300 g,J843,UN,1.0,1.0,2314.0,2314.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1808004,81324,Golden Chicken Sadia Sabor Tradicional 300 g,J591,UN,1.0,1.0,2314.0,2314.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1114385,2546,Mix de Maní Evercrisp con Pasas y Almendras 150 g,J614,UN,2.0,2.0,1157.0,2314.0,NO PUBLICAR,LISTADO BAJA
2043580,N/A,Unknown Product,J614,UN,3.0,3.0,771.0,2314.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1755098,62075,Cono Aromático Home Care Lavanda 198 g,J513,UN,4.0,4.0,579.0,2314.0,NO PUBLICAR,MAESTRA MARCAS MMPP-IMPO
1808005,81325,Golden Chicken Sadia Sabor Picante 300 g,J624,UN,1.0,1.0,2313.0,2313.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1833917,90129,Tabla de Cortar Bambú 28 x 18 cm,J843,UN,2.0,2.0,1157.0,2313.0,NO PUBLICAR,REGLA DDS
1833917,90129,Tabla de Cortar Bambú 28 x 18 cm,J592,UN,2.0,2.0,1157.0,2313.0,NO PUBLICAR,REGLA DDS
2019303,144892,Merkén Ahumado La Sazoneria 260 g,J775,UN,1.0,1.0,2313.0,2313.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2049475,N/A,Unknown Product,J619,KG,0.314,0.314,7363.0,2312.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
1938620,118894,Pana de Pollo Ariztía 600 g,J414,UN,2.0,-1.0,1156.0,2311.0,NO PUBLICAR,PRODUCTO TIENDA MADRE
2022838,N/A,Unknown Product,J507,UN,4.0,4.0,578.0,2311.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2023653,N/A,Unknown Product,J843,UN,3.0,3.0,770.0,2311.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1928378,113465,Queso Vegano Plant Good Envasado Laminado 200 g,J506,UN,1.0,1.0,2310.0,2310.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
261241,29052,Romero 30 g,J510,UN,4.0,4.0,578.0,2310.0,NO PUBLICAR,REGLA DDS
2042861,N/A,Unknown Product,J521,UN,3.0,3.0,769.0,2308.0,NO PUBLICAR,JERARQUIA DESHABILITADA
265795,2368,Cabellos de Ángel Lucchetti 400 g,J614,UN,4.0,4.0,577.0,2308.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
2042605,166686,Unknown Product,J519,UN,1.0,1.0,2308.0,2308.0,NO PUBLICAR,REGLA DDS
1960915,126566,Pan Molde Kingsbury Perfecto 580 g,J532,UN,1.0,1.0,2307.0,2307.0,NO PUBLICAR,JERARQUIA PRODUCCION
2042605,166686,Unknown Product,J633,UN,1.0,1.0,2307.0,2307.0,NO PUBLICAR,REGLA DDS
2042605,166686,Unknown Product,J660,UN,1.0,1.0,2307.0,2307.0,NO PUBLICAR,REGLA DDS
1960915,126566,Pan Molde Kingsbury Perfecto 580 g,J760,UN,1.0,1.0,2307.0,2307.0,NO PUBLICAR,JERARQUIA PRODUCCION
1960916,126567,Pan Molde Kingsbury Perfecto Dúo 580 g,J760,UN,1.0,1.0,2307.0,2307.0,NO PUBLICAR,JERARQUIA PRODUCCION
1960915,126566,Pan Molde Kingsbury Perfecto 580 g,J403,UN,1.0,-1.0,2307.0,2307.0,NO PUBLICAR,JERARQUIA PRODUCCION
2042605,166686,Unknown Product,J659,UN,1.0,1.0,2307.0,2307.0,NO PUBLICAR,REGLA DDS
1960916,126567,Pan Molde Kingsbury Perfecto Dúo 580 g,J780,UN,1.0,1.0,2306.0,2306.0,NO PUBLICAR,JERARQUIA PRODUCCION
2052283,158696,Pasta Dental Biobrands Natural Sin Flúor Sabor Coco 100 g,J660,UN,1.0,1.0,2306.0,2306.0,NO PUBLICAR,JERARQUIA CON STOCK REGULAR
